491	Cl.klu.344-CKL_2133-CheW-F1-1
492	Vibrio.2500-VOA_000262-CheV-1
493	De.fru.1776-DesfrDRAFT_0237-CheW-F4-1
494	Br.BTA.170-BBta_0524-CheA-F5-2
495	De.del.2590-NPH_6828-CheW-Uncat-1
496	De.alk.407-Dalk_4670-CheW-Uncat-1
497	My.xan.832-MXAN_6947-CheW-Acf-1
498	Vi.par.2535-A79_1708-CheV-1
499	Vi.par.2534-VIPARAN5034_3208-CheV-1
500	Ps.flu.952-PFLU4733-CheV-1
501	Sh.sed.1088-Ssed_2678-CheV-1
502	Ps.flu.950-Pfl01_4253-CheV-1
503	Vi.car.2504-VIBC2010_11316-CheV-1
504	Vi.bac.2542-VSWAT3_23294-CheV-1
505	Rh.pal.1008-RPC_4612-CheW-F9-1
506	Bo.bis.2610-BbiDN127_0681-CheW-F2-1
507	Al.mac.46-MADE_1013050-CheV-1
508	Su.kuj.1215-Sulku_1957-CheW-F7-1
509	Sh.bal.2983-SbalOS18_020100014264-CheW-F6-1
510	Vi.fur.3025-vfu_B00981-CheW-F7-1
511	La.aci.2967-LaciK1_010100007914-CheW-F1-1
512	Ne.cae.2151-MED92_08186-CheV-1
513	Limnob.2050-LMED105_15494-CheV-1
514	Ly.fus.2077-BFZC1_00897-CheV-1
515	De.ace.1778-Dace_1293-CheW-F8-1
516	Ps.ful.953-Psefu_2925-CheV-1
517	Rh.pal.1009-RPD_3678-CheA-F5-2
518	Ps.aer.945-PSPA7_0257-CheW-F7-1
519	Sh.vio.1089-SVI_1408-CheV-1
520	Ps.syr.2255-PsyrptA_020100010133-CheW-Tfp-1
521	Anaero.54-Anae109_0654-CheW-Acf-1
522	Ps.aer.2249-PaerPAb_010100000970-CheW-F7-1
523	Sp.sma.1113-Spirs_3405-CheW-F8-1
524	Desulf.1775-DFW101DRAFT_1459-CheV-1
525	Cl.cel.340-Clocel_1689-CheW-F1-1
526	Al.jeo.3026-AJE_14455-CheV-1
527	Ps.put.959-PputW619_3734-CheV-1
528	Rh.leg.993-Rleg2_2575-CheW-F7-1
529	Rh.pal.1011-Rpdx1_3894-CheA-F5-2
530	Roseov.2293-RTM1035_03635-CheA-F7-1
531	Azospi.81-AZL_a03120-CheA-Acf-1
532	Cl.car.1705-CcarbDRAFT_3192-CheV-1
533	De.del.2589-MldDRAFT_2455-CheV-1
534	De.del.2589-MldDRAFT_4504-CheV-1
535	Cl.ace.326-CA_C1233-CheV-1
536	He.pyl.596-jhp0017-CheV-1
537	He.pyl.1959-HpylHP_010100002778-CheV-1
538	Glucon.1933-SXCC_03854-CheA-Acf-1
539	He.pyl.594-HPG27_576-CheV-1
540	Bradyr.2953-BRAS3809_7460001-CheA-F5-1
541	De.ind.430-Selin_0363-CheV-1
542	Su.kuj.1215-Sulku_1607-CheV-1
543	Ca.sac.228-Csac_1327-CheW-F1-1
544	Su.aut.1218-Saut_1373-CheV-1
545	Ca.lac.1642-CallaDRAFT_1882-CheW-F1-1
546	Br.bac.2678-CSIRO_4258-CheW-F5-1
547	Cyanot.385-Cyan7425_4744-CheW-Tfp-1
548	Xa.ory.1348-XOO2568-CheV-1
549	Xa.fus.2553-XAUC_06620-CheV-1
550	Ps.put.958-PP_4393-CheV-1
551	Rh.pal.1008-RPC_3802-CheW-F5-1
552	Ps.BSi.2914-P20311_1948-CheW-F6-1
553	Me.pet.740-Mpet_0205-CheW-F1-1
554	St.aur.1144-STAUR_5605-CheW-F10-1
555	Cl.bot.1699-CBC_A0850-CheV-1
556	De.mag.425-DMR_33440-CheW-F4-1
557	Ps.syr.2258-PsyrptN_010100006506-CheW-Tfp-1
558	Se.spu.2330-SELSPUOL_01776-CheV-1
559	No.aro.867-Saro_3593-CheW-Acf-1
560	Ca.col.1645-CCO0361-CheW-F3-1
561	Ge.aur.531-GAU_1415-CheW-Acf-1
562	Methyl.758-M446_4837-CheW-F5-1
563	Ba.atr.91-BATR1942_04775-CheV-1
564	Ki.rad.624-Krad_1846-CheW-F9-2
565	He.pyl.1957-HP9810_491g15-CheV-1
566	Th.cru.1294-Tcr_1271-CheV-1
567	Ca.jej.1657-CJJHB9313_0292-CheW-F3-1
568	Ba.sub.1521-BsubsN3_010100007717-CheV-1
569	Ba.sub.113-BSU14010-CheV-1
570	Eu.rec.499-EUBREC_1465-CheV-1
571	Rh.cen.1014-RC1_1757-CheW-F5-1
572	Th.ten.1254-TTE1034-CheW-F9-2
573	St.mal.1142-Smlt2263-CheW-F7-1
574	Ca.10_.2954-HMPREF1019_01033-CheV-1
575	Geobac.540-Geob_2265-CheW-F8-1
576	Wo.suc.1340-WS2084-CheV-1
577	Bu.tha.1636-BthaA_010200021569-CheW-Acf-1
578	Desulf.1775-DFW101DRAFT_0562-CheW-F8-1
579	Bu.pse.214-BURPS668_A2684-CheW-Acf-1
580	Bu.pse.213-BURPS1710b_A0965-CheW-Acf-1
581	Pe.pro.899-Ppro_1600-CheW-F8-1
582	Sa.ste.2303-SSE37_10178-CheW-F7-1
583	Ac.ave.2600-Acav_3553-CheW-Uncat-1
584	Vi.fur.3025-vfu_A01326-CheV-1
585	Vi.fur.2525-VFA_000940-CheV-1
586	Methyl.771-MPQ_2646-CheW-F8-1
587	Ac.xyl.5-AXYL_03675-CheW-Acf-1
588	Ca.Acc.242-CAP2UW1_3838-CheV-1
589	Le.lon.2040-LLB_2042-CheW-Uncat-1
590	De.alk.407-Dalk_0296-CheV-1
591	De.aut.411-HRM2_36510-CheW-F5-1
592	Sy.aci.1239-SYN_00435-CheW-Acf-1
593	Py.hor.978-PH0478-CheW-F1-1
594	He.ser.602-Hsero_3021-CheW-Acf-1
595	Ps.syr.962-PSPPH_2970-CheW-Tfp-3
596	Ps.syr.2715-PsyrpsF_010100008871-CheW-Tfp-2
597	Ni.eut.858-Neut_2385-CheW-Tfp-1
598	Me.met.768-Metme_4055-CheW-F6-1
599	Ps.men.954-MDS_4136-CheW-Acf-1
600	De.ind.430-Selin_2426-CheW-F1-1
601	Halomo.2690-GME_08069-CheW-Uncat-1
602	Ma.alg.2081-MDG893_15852-CheV-1
603	Su.kuj.1215-Sulku_1317-CheW-Uncat-1
604	Bradyr.2952-BRAO3843_3490002-CheW-F8-1
605	su.sym.2861-TevJSym_aw00390-CheW-F6-1
606	Br.jap.172-blr2344-CheW-F8-1
607	Ba.mar.2994-BMS_1082-CheW-F9-2
608	Ps.suw.965-Psesu_1473-CheW-F7-1
609	Sh.pie.1086-swp_1548-CheW-F6-1
610	Gr.hol.1938-VHA_003356-CheW-F6-1
611	Pa.muc.2642-KNP414_07398-CheW-Uncat-1
612	De.sui.3001-Dsui_1718-CheV-1
613	De.sal.426-Desal_2854-CheV-1
614	Th.cru.1294-Tcr_1476-CheV-1
615	Hydrog.608-HY04AAS1_0196-CheV-1
616	Ge.lov.544-Glov_2120-CheW-F10-1
617	Hydrog.1965-HG1285_00615-CheV-1
618	Marino.2080-MELB17_11590-CheV-1
619	Oceani.3013-GU3_13240-CheW-F6-1
620	No.pun.865-Npun_R0250-CheW-Acf-1
621	Shewan.1073-Shewmr7_1437-CheV-1
622	Ye.mol.2566-ymoll0001_15460-CheV-1
623	Vi.alg.2501-V12G01_22923-CheW-F6-1
624	Sh.one.1084-SO_3123-CheV-1
625	Vi.rot.2858-VrotD_010100013145-CheW-F6-1
626	St.aur.2381-STIAU_8102-CheW-Acf-1
627	Th.dre.2854-ThidrDRAFT_4342-CheW-F8-1
628	Sh.bal.2983-SbalOS18_020100013794-CheV-1
629	Bu.glu.203-bglu_2g21190-CheV-1
630	Ps.stu.2645-PSTAB_2389-CheV-1
631	Fische.2815-FJSC11DRAFT_0914-CheW-F1-1
632	Fische.2815-FJSC11DRAFT_0914-CheW-F1-2
633	Ectoth.3034-ECTPHS_03864-CheW-Tfp-1
634	Rh.sph.997-Rsph17025_1795-CheW-F7-1
635	Ca.jej.236-CJJ81176_0311-CheV-1
636	Ca.col.1645-CCO0363-CheV-1
637	Ca.jej.1652-CJJ8425_0309-CheV-1
638	Ca.jej.1656-Cj8486_0270c-CheV-1
639	Ca.jej.1654-CJJCF936_0303-CheV-1
640	Ra.pic.983-Rpic_4573-CheV-1
641	Ra.pic.982-Rpic12D_3501-CheV-1
642	Ralsto.2841-HMPREF0989_03909-CheV-1
643	Me.tun.2091-MettuDRAFT_3022-CheW-F8-1
644	Geobac.540-Geob_0925-CheW-Uncat-1
645	Di.dad.437-Dd586_2525-CheV-1
646	Ps.syr.2257-PsyrptM_010100022419-CheV-1
647	Ps.syr.2253-PsyrpaN_010100009462-CheV-1
648	Ps.flu.951-PFL_4203-CheV-1
649	Bu.phy.210-Bphy_5616-CheV-1
650	Sh.one.1084-SO_3203-CheW-F6-1
651	Gl.dia.552-GDI_3289-CheA-Acf-1
652	Wo.suc.1340-WS1869-CheV-1
653	St.aur.1144-STAUR_6709-CheV-1
654	Vi.bra.2503-VIBR0546_10054-CheW-F7-1
655	Vi.tub.2763-VITU9109_24400-CheW-F7-1
656	Th.aer.2851-ThiaeDRAFT_0176-CheW-F7-1
657	De.fru.1776-DesfrDRAFT_2636-CheV-1
658	Er.amy.458-EAM_2537-CheW-F7-1
659	Th.den.1293-Tbd_1598-CheV-1
660	Me.met.768-Metme_4056-CheW-F6-1
661	Bu.mal.207-BMASAVP1_1399-CheW-Acf-1
662	Bu.vie.219-Bcep1808_4174-CheW-Acf-1
663	Hydrog.1965-HG1285_07502-CheW-F9-2
664	Yo.reg.2989-HMPREF0880_04493-CheV-1
665	Geobac.540-Geob_1958-CheV-1
666	Ci.rod.322-ROD_26761-CheV-1
667	En.asb.2738-Entas_2991-CheV-1
668	En.can.1797-ENTCAN_07016-CheV-1
669	Sa.ent.1060-SeSA_A2543-CheV-1
670	Sa.ent.2311-SNSL317_A3220-CheV-1
671	Sa.ent.1053-SG2343-CheV-1
672	Sa.ent.2308-SeJ_A2771-CheV-1
673	Sa.ent.2323-SeW_A2642-CheV-1
674	Sa.ent.2317-SentesTyphi_010100016295-CheV-1
675	Sa.ent.1062-t0549-CheV-1
676	Ye.fre.2563-yfred0001_9140-CheV-1
677	Er.amy.459-EAMY_1515-CheV-1
678	Shewan.2722-SOHN41_02629-CheV-1
679	Sh.loi.1083-Shew_1457-CheV-1
680	Sh.pie.1086-swp_1668-CheV-1
681	Limnob.2050-LMED105_09112-CheW-Tfp-1
682	Ni.wat.855-Nwat_0112-CheW-Tfp-1
683	Su.den.1219-Suden_1257-CheV-1
684	Ps.men.954-MDS_2529-CheV-1
685	Ch.vio.319-CV_3446-CheV-1
686	De.fru.1776-DesfrDRAFT_0876-CheV-1
687	De.vul.427-Dvul_2308-CheV-1
688	De.mag.425-DMR_27990-CheV-1
689	Si.lit.1098-Slit_0547-CheV-1
690	Fische.2815-FJSC11DRAFT_2394-CheW-Tfp-1
691	Bd.bac.134-Bd2828-CheW-F9-3
692	Eu.sir.1899-EUBSIR_02275-CheV-1
693	Burkho.1611-BH160DRAFT_5291-CheV-1
694	Cl.bot.334-CbC4_1089-CheW-F1-1
695	Geobac.542-GM21_1838-CheW-Acf-1
696	Ps.syr.962-PSPPH_2970-CheW-Tfp-2
697	Vi.cho.2519-VCC_003249-CheV-1
698	Vi.cho.1322-VC0395_A1794-CheV-1
699	Vi.cho.2516-A51_B2257-CheV-1
700	Vi.cho.2515-A5A_2396-CheV-1
701	Vi.cho.2511-VCF_002950-CheV-1
702	Vi.cho.2522-VCV52_2171-CheV-1
703	Vi.mim.2531-VMD_11240-CheV-1
704	Vi.fur.2525-VFA_000824-CheV-1
705	En.cas.1800-HMPREF9087_0465-CheW-Uncat-1
706	Ac.mar.1-AM1_4056-CheW-Tfp-1
707	Su.aut.1218-Saut_0624-CheV-1
708	Su.den.1219-Suden_1531-CheV-1
709	He.sui.1962-HSUHS5_0649-CheV-1
710	Rh.etl.990-RHE_CH03517-CheW-F8-1
711	De.aes.422-Daes_2517-CheV-1
712	Th.K90.1292-TK90_0924-CheV-1
713	Ps.flu.2250-PFWH6_4158-CheV-1
714	Ps.psy.2920-PPL19_19217-CheW-Acf-1
715	Cl.bei.327-Cbei_0755-CheV-1
716	Xa.per.2557-XPE_4272-CheW-F7-1
717	Xa.cam.1344-XC_2300-CheW-F7-1
718	De.vul.429-DvMF_2939-CheV-1
719	Cu.nec.2625-CNE_2c22180-CheV-1
720	Ps.suw.965-Psesu_1522-CheV-1
721	Burkho.195-BC1003_2211-CheV-1
722	Vi.bra.2503-VIBR0546_07572-CheW-F6-1
723	Vi.tub.2763-VITU9109_24165-CheW-F6-1
724	Ps.put.956-Pput_4231-CheW-Acf-1
725	Cu.bas.3029-OR16_03562-CheV-1
726	St.mal.1143-Smal_1907-CheV-1
727	Vi.cho.2516-A51_B2121-CheW-F6-1
728	Vi.cho.2871-Vch1786_I1552-CheW-F6-1
729	Vi.cho.2517-A5C_2140-CheW-F6-1
730	Vi.cho.1320-VCD_002307-CheW-F6-1
731	Vibrio.2500-VOA_002405-CheW-F6-1
732	Vi.fur.2525-VFA_000687-CheW-F6-1
733	Vibrio.2498-MED222_03028-CheW-F6-1
734	Vi.nig.2761-VINI7043_24617-CheW-F6-1
735	Ac.cal.2598-Atc_1446-CheV-1
736	Ps.BSi.2918-P20495_2536-CheW-F6-1
737	Ps.BSi.2917-P20480_3582-CheW-F6-1
738	Ni.Is7.2641-Nit79A3_0769-CheV-1
739	Ac.cal.2598-Atc_0199-CheV-1
740	Eu.yur.1901-HMPREF0379_1928-CheV-1
741	Er.bil.460-EbC_11920-CheV-1
742	Pseudo.2245-G1E_21156-CheV-1
743	Cl.spo.1734-CLOSPO_03225-CheV-1
744	Cl.bot.331-CBO1777-CheV-1
745	Ps.stu.2645-PSTAB_1329-CheV-1
746	De.vul.427-Dvul_1997-CheV-1
747	De.vul.428-DVU0992-CheV-1
748	Ectoth.3034-ECTPHS_09597-CheV-1
749	Rhodan.2842-R2APBS1DRAFT_2150-CheV-1
750	Azospi.81-AZL_a08710-CheW-F8-1
751	Ro.int.2284-ROSINTL182_05626-CheV-1
752	Th.lie.2870-Tlie_0123-CheW-F1-1
753	Or.sin.2167-HMPREF6123_1704-CheV-1
754	Azoarc.79-azo2282-CheW-F7-1
755	So.cel.1104-sce0777-CheA-Acf-1
756	en.sam.1379-RCIX655-CheW-F1-1
757	Sh.bal.1076-Sbal_2902-CheW-F6-1
758	An.deh.57-Adeh_0602-CheW-F8-1
759	Cl.cel.1706-Ccel74_010100012232-CheV-1
760	Sh.hal.1082-Shal_2398-CheV-1
761	Sh.loi.1083-Shew_2144-CheV-1
762	Xa.cam.1346-xccb100_1459-CheW-F8-1
763	He.ser.602-Hsero_1957-CheV-1
764	Ga.cap.528-Galf_1014-CheV-1
765	Ps.syr.2256-PsyrptK_010100022315-CheV-1
766	Ps.syr.2252-Psyrpa2_010100006735-CheV-1
767	Ps.syr.2257-PsyrptM_010100023846-CheV-1
768	Ps.syr.2259-PSPTOT1_3933-CheV-1
769	An.deh.56-A2cp1_1763-CheW-F8-1
770	Sh.pie.1086-swp_2855-CheV-1
771	Th.dre.2854-ThidrDRAFT_2727-CheV-1
772	Ma.pos.708-Mar181_2803-CheV-1
773	Ps.syr.2254-POR16_10231-CheV-1
774	Ps.aer.947-PA14_20750-CheV-1
775	Ps.aer.946-PA3349-CheV-1
776	Ps.aer.945-PSPA7_1781-CheV-1
777	Ps.aer.2249-PaerPAb_010100008306-CheV-1
778	Fe.bal.502-Fbal_2667-CheV-1
779	Shewan.1073-Shewmr7_2344-CheV-1
780	Sh.hal.1082-Shal_1546-CheV-1
781	Sh.one.1084-SO_1989-CheV-1
782	Desulf.2808-HMPREF1022_02059-CheV-1
783	Cl.bot.337-CLH_1474-CheV-1
784	Vi.cho.1319-VCM66_A0914-CheV-1
785	Vi.cho.2517-A5C_A1164-CheV-1
786	Vi.cho.1321-VCA0954-CheV-1
787	Vi.cho.2871-Vch1786_II0642-CheV-1
788	Vi.cho.2512-VCH_002686-CheV-1
789	Vi.mim.2531-VMD_25400-CheV-1
790	Vi.mim.2532-VMB_13720-CheV-1
791	Vi.fur.3025-vfu_B00759-CheV-1
792	Anaero.55-AnaeK_0636-CheW-F8-1
793	Vi.ich.2760-VII00023_09384-CheV-1
794	Vi.cho.2516-A51_C0938-CheV-1
795	Vi.ori.2533-VIA_000968-CheV-1
796	An.deh.57-Adeh_2392-CheW-Acf-1
797	Sh.den.1080-Sden_2527-CheV-1
798	Pseudo.2779-NH8B_3260-CheV-1
799	Ph.pro.905-PBPRA1910-CheV-1
800	Vi.car.2504-VIBC2010_17390-CheV-1
801	Ph.pro.2205-P3TCK_19375-CheV-1
802	Ra.eut.981-Reut_B3650-CheW-Acf-1
803	Me.rad.765-Mrad2831_5778-CheW-F8-1
804	Me.hun.749-Mhun_0991-CheW-Acf-1
805	He.pyl.600-HPSH_03790-CheV-1
806	He.pyl.593-HPB8_814-CheV-1
807	He.pyl.591-HP0616-CheV-1
808	He.pyl.592-HELPY_0756-CheV-1
809	He.pyl.1959-HpylHP_010100006145-CheV-1
810	Vi.vul.1328-VV2_1619-CheV-1
811	Vi.rot.2858-VrotD_010100021211-CheV-1
812	Vi.bra.2503-VIBR0546_02910-CheV-1
813	Vi.har.2526-VME_35410-CheV-1
814	Vi.shi.2539-VSAK1_03164-CheW-F6-1
815	Sh.bal.1076-Sbal_2594-CheV-1
816	Sh.bal.2983-SbalOS18_020100012776-CheV-1
817	Nitrat.850-NIS_1203-CheW-F9-3
818	Morite.2110-PE36_04628-CheV-1
819	Ae.sal.27-ASA_1487-CheV-1
820	Ps.syr.961-Psyr_1139-CheV-1
821	Ps.syr.2715-PsyrpsF_010100032885-CheV-1
822	Ps.flu.952-PFLU0966-CheV-1
823	Ps.syr.2256-PsyrptK_010100025044-CheV-1
824	Ps.put.959-PputW619_4384-CheV-1
825	Gl.nit.2770-GNIT_0426-CheV-1
826	Ps.put.958-PP_0802-CheV-1
827	Ps.put.956-Pput_0826-CheV-1
828	Sh.loi.1083-Shew_1343-CheV-1
829	Oceani.3013-GU3_13585-CheV-1
830	He.sui.1962-HSUHS5_0081-CheV-1
831	Ectoth.3034-ECTPHS_05666-CheV-1
832	Ps.spa.2867-DSC_05320-CheW-Tfp-1
833	De.thi.1773-Dthio_PD3410-CheV-1
834	Rheinh.2716-Rhein_2686-CheV-1
835	Vi.bac.2542-VSWAT3_01228-CheV-1
836	Vi.sco.2762-VIS19158_02260-CheV-1
837	Vi.ich.2760-VII00023_19841-CheV-1
838	Vi.car.2504-VIBC2010_08882-CheV-1
839	Vi.har.2527-A1Q_3671-CheV-1
840	Vi.alg.2501-V12G01_15420-CheV-1
841	Vi.vul.1329-VVM_03850-CheV-1
842	Ph.pro.2205-P3TCK_15245-CheV-1
843	Ph.ang.2203-VAS14_16996-CheV-1
844	Vi.nig.2761-VINI7043_10215-CheV-1
845	Shewan.1072-Shewmr4_1257-CheV-1
846	Sh.bal.2983-SbalOS18_020100014504-CheV-1
847	Gl.nit.2770-GNIT_2421-CheV-1
848	Ac.ace.2666-AaceN1_010100015167-CheW-Uncat-1
849	Chloro.315-Chy400_1536-CheW-Acf-1
850	Anaero.55-AnaeK_1472-CheW-Acf-1
851	Anaero.54-Anae109_1475-CheW-Acf-1
852	Ps.psy.2920-PPL19_10427-CheV-1
853	Ha.lac.583-Hlac_2261-CheW-F1-1
854	Te.Re1.1241-TepRe1_2528-CheV-1
855	Marino.2902-KYE_09883-CheW-Tfp-1
856	Nitrat.850-NIS_1203-CheW-F9-1
857	Ps.BSi.2918-P20495_1973-CheV-1
858	Al.bac.1436-ATW7_04884-CheV-1
859	Ps.BSi.2915-P20429_1174-CheV-1
860	Altero.45-ambt_13520-CheV-1
861	Glacie.549-Glaag_1232-CheV-1
862	Cl.bot.330-CLB_2686-CheW-F1-1
863	Ha.che.567-HCH_05829-CheW-Tfp-1
864	Cl.sym.1736-HMPREF9475_02707-CheW-Uncat-1
865	Cl.len.346-Clole_1147-CheV-1
866	Ps.psy.2920-PPL19_16680-CheW-Tfp-1
867	Clostr.2800-HMPREF1020_01793-CheV-1
868	Ha.tia.1956-HLRTI_16565-CheW-F1-1
869	Ha.uta.581-Huta_0689-CheW-F1-1
870	Ra.eut.980-H16_A0738-CheW-Tfp-1
871	Vi.par.2537-VIPARK5030_2160-CheW-F6-1
872	Co.tes.357-CtCNB1_3987-CheW-Tfp-1
873	Th.dre.2854-ThidrDRAFT_0027-CheW-Tfp-1
874	Ha.hal.582-Hhal_0471-CheW-F6-1
875	Si.lit.1098-Slit_2938-CheW-Tfp-1
876	Va.par.1312-Varpa_5225-CheW-Tfp-1
877	My.ful.2640-LILAB_16150-CheW-Acf-1
878	Ps.ent.949-PSEEN3788-CheW-F6-1
879	Ps.syr.2715-PsyrpsF_010100036994-CheW-F6-1
880	Ps.flu.950-Pfl01_1571-CheW-F6-1
881	Vi.alg.2502-VMC_12230-CheW-F6-1
882	Vi.cor.2524-VIC_001811-CheW-F6-1
883	Al.sal.40-VSAL_I2284-CheW-F6-1
884	Vi.spl.1327-VS_0846-CheW-F6-1
885	Vi.cho.2518-VIJ_000851-CheW-F6-1
886	Vi.cho.1321-VC2060-CheW-F6-1
887	Ps.syr.2254-POR16_05059-CheW-Tfp-1
888	Xa.per.2557-XPE_2801-CheW-Tfp-1
889	Fl.pla.2964-HMPREF0372_00980-CheV-1
890	Bu.mul.1618-BURMUCGD2M_5556-CheW-Acf-1
891	Os.val.2778-OBV_39420-CheV-1
892	Sh.pie.1086-swp_1496-CheV-1
893	Sphing.2783-SLG_04000-CheW-Uncat-1
894	Er.bac.1841-HMPREF0983_03190-CheW-Uncat-1
895	Marino.2902-KYE_10899-CheW-F6-1
896	Ba.coa.103-BCO26_1632-CheW-Uncat-1
897	Cyanot.386-Cyan7822_1125-CheW-Tfp-1
898	Altero.2945-AlS89_010100009735-CheW-Tfp-1
899	Psychr.966-PsycPRwf_2153-CheW-Uncat-1
